type,id,user_id,timestamp
comment,26096295,TearsInTheRain,2021-02-10 23:32:26 UTC
comment,26096294,HereBeBeasties,2021-02-10 23:32:01 UTC
comment,26096293,danaliv,2021-02-10 23:31:49 UTC
comment,26096292,m3kw9,2021-02-10 23:31:46 UTC
comment,26096291,wwww4all,2021-02-10 23:31:43 UTC
story,26096290,rebecca_she_his,2021-02-10 23:31:30 UTC
comment,26096289,CuriouslyC,2021-02-10 23:31:18 UTC
story,26096288,reddotX,2021-02-10 23:31:06 UTC
comment,26096287,sharkweek,2021-02-10 23:31:00 UTC
comment,26096286,throwaway2245,2021-02-10 23:30:57 UTC
comment,26096285,abraxas,2021-02-10 23:30:42 UTC
comment,26096284,giovannibonetti,2021-02-10 23:30:41 UTC
comment,26096283,lolc,2021-02-10 23:30:30 UTC
comment,26096282,LockAndLol,2021-02-10 23:30:13 UTC
story,26096281,s3lect,2021-02-10 23:30:10 UTC
comment,26096280,war1025,2021-02-10 23:30:04 UTC
story,26096279,pabs3,2021-02-10 23:30:00 UTC
comment,26096278,linuxftw,2021-02-10 23:29:51 UTC
comment,26096277,witherk,2021-02-10 23:29:51 UTC
comment,26096275,wnevets,2021-02-10 23:29:48 UTC
story,26096276,bananapear,2021-02-10 23:29:48 UTC
story,26096274,pabs3,2021-02-10 23:29:45 UTC
comment,26096273,elvatoloco55,2021-02-10 23:29:44 UTC
comment,26096272,tharkun__,2021-02-10 23:29:41 UTC
story,26096271,marcodiego,2021-02-10 23:29:37 UTC
comment,26096270,bigiain,2021-02-10 23:29:35 UTC
comment,26096269,hnick,2021-02-10 23:29:31 UTC
story,26096268,idoco,2021-02-10 23:29:27 UTC
comment,26096267,baybal2,2021-02-10 23:29:19 UTC
story,26096266,Triv888,2021-02-10 23:29:15 UTC
comment,26096265,yrgulation,2021-02-10 23:29:13 UTC
comment,26096264,kps,2021-02-10 23:29:05 UTC
comment,26096263,gamegoblin,2021-02-10 23:28:01 UTC
comment,26096262,zepto,2021-02-10 23:27:57 UTC
comment,26096261,kaba0,2021-02-10 23:27:55 UTC
comment,26096260,ant6n,2021-02-10 23:27:05 UTC
comment,26096259,fsfellowship,2021-02-10 23:26:47 UTC
comment,26096258,floatingatoll,2021-02-10 23:26:31 UTC
comment,26096257,passivate,2021-02-10 23:26:28 UTC
story,26096256,,2021-02-10 23:26:14 UTC
comment,26096255,gazzini,2021-02-10 23:26:12 UTC
comment,26096254,fbelzile,2021-02-10 23:26:12 UTC
comment,26096253,lgunsch,2021-02-10 23:26:03 UTC
comment,26096252,ecopoesis,2021-02-10 23:25:49 UTC
comment,26096251,baybal2,2021-02-10 23:25:44 UTC
comment,26096250,JoeAltmaier,2021-02-10 23:25:40 UTC
comment,26096249,toddsiegel,2021-02-10 23:25:39 UTC
comment,26096248,shiyason,2021-02-10 23:25:29 UTC
comment,26096247,chordalkeyboard,2021-02-10 23:25:13 UTC
comment,26096246,riggsdk,2021-02-10 23:25:02 UTC
comment,26096245,lima,2021-02-10 23:24:49 UTC
story,26096244,userback_mj,2021-02-10 23:24:47 UTC
comment,26096243,ant6n,2021-02-10 23:24:41 UTC
comment,26096242,ddingus,2021-02-10 23:24:30 UTC
comment,26096241,anonygler,2021-02-10 23:24:23 UTC
comment,26096240,Quarrelsome,2021-02-10 23:24:17 UTC
comment,26096239,kaba0,2021-02-10 23:24:08 UTC
comment,26096238,dmurray,2021-02-10 23:23:38 UTC
comment,26096237,alexpc201,2021-02-10 23:23:35 UTC
comment,26096236,,2021-02-10 23:23:34 UTC
comment,26096235,tmottabr,2021-02-10 23:23:32 UTC
comment,26096234,aeon97,2021-02-10 23:23:22 UTC
comment,26096233,HenryBemis,2021-02-10 23:23:14 UTC
story,26096232,nradov,2021-02-10 23:23:06 UTC
comment,26096231,jjn2009,2021-02-10 23:22:57 UTC
comment,26096230,jfengel,2021-02-10 23:22:53 UTC
comment,26096229,sbuttgereit,2021-02-10 23:22:52 UTC
comment,26096228,scythe,2021-02-10 23:22:45 UTC
comment,26096227,eevilspock,2021-02-10 23:22:44 UTC
story,26096226,bronak1,2021-02-10 23:22:39 UTC
comment,26096225,theseanstewart,2021-02-10 23:22:37 UTC
comment,26096224,GordonS,2021-02-10 23:22:36 UTC
comment,26096223,LeoPanthera,2021-02-10 23:22:28 UTC
comment,26096222,p1necone,2021-02-10 23:22:27 UTC
comment,26096221,dijit27,2021-02-10 23:22:23 UTC
comment,26096220,,2021-02-10 23:22:21 UTC
story,26096219,irtefa,2021-02-10 23:21:56 UTC
comment,26096218,randompwd,2021-02-10 23:21:55 UTC
comment,26096217,woliveirajr,2021-02-10 23:21:55 UTC
comment,26096216,pcdoodle,2021-02-10 23:21:38 UTC
comment,26096214,mdoms,2021-02-10 23:21:33 UTC
story,26096215,crazypython,2021-02-10 23:21:33 UTC
comment,26096213,bigiain,2021-02-10 23:21:31 UTC
comment,26096212,treis,2021-02-10 23:21:28 UTC
comment,26096211,rbanffy,2021-02-10 23:21:01 UTC
comment,26096210,throwaway2245,2021-02-10 23:20:56 UTC
comment,26096209,tyingq,2021-02-10 23:20:48 UTC
comment,26096208,chordalkeyboard,2021-02-10 23:20:42 UTC
comment,26096207,Robotbeat,2021-02-10 23:20:39 UTC
comment,26096206,itsdrewmiller,2021-02-10 23:20:34 UTC
comment,26096205,uxcolumbo,2021-02-10 23:20:27 UTC
comment,26096204,alexpc201,2021-02-10 23:20:26 UTC
comment,26096203,Razengan,2021-02-10 23:20:12 UTC
comment,26096202,oblio,2021-02-10 23:20:05 UTC
comment,26096201,common_crow,2021-02-10 23:19:45 UTC
comment,26096200,obviouslynotme,2021-02-10 23:19:42 UTC
comment,26096199,hnick,2021-02-10 23:19:41 UTC
comment,26096198,girvo,2021-02-10 23:19:29 UTC
comment,26096197,scythe,2021-02-10 23:19:25 UTC
comment,26096196,gretch,2021-02-10 23:19:25 UTC
comment,26096195,kaba0,2021-02-10 23:19:24 UTC
comment,26096194,rufugee,2021-02-10 23:19:18 UTC
comment,26096193,unloco,2021-02-10 23:19:04 UTC
comment,26096192,paulgb,2021-02-10 23:19:03 UTC
comment,26096191,sharkweek,2021-02-10 23:18:59 UTC
comment,26096190,bumbada,2021-02-10 23:18:50 UTC
comment,26096189,mikewarot,2021-02-10 23:18:37 UTC
comment,26096188,jefferickson,2021-02-10 23:18:34 UTC
comment,26096187,,2021-02-10 23:18:31 UTC
comment,26096186,nl,2021-02-10 23:18:19 UTC
story,26096185,mcrittenden,2021-02-10 23:18:07 UTC
comment,26096184,madengr,2021-02-10 23:18:03 UTC
comment,26096183,freedomben,2021-02-10 23:18:03 UTC
story,26096182,cancan2021,2021-02-10 23:18:00 UTC
story,26096180,marcodiego,2021-02-10 23:17:55 UTC
comment,26096181,marcodiego,2021-02-10 23:17:55 UTC
comment,26096179,uberdru,2021-02-10 23:17:46 UTC
comment,26096178,jlaporte,2021-02-10 23:17:24 UTC
comment,26096177,hctaw,2021-02-10 23:17:08 UTC
comment,26096176,lisper,2021-02-10 23:17:04 UTC
comment,26096175,nexthash,2021-02-10 23:16:51 UTC
comment,26096174,mightytravels,2021-02-10 23:16:36 UTC
story,26096173,mightytravels,2021-02-10 23:16:36 UTC
comment,26096172,free_rms,2021-02-10 23:16:13 UTC
comment,26096171,mchusma,2021-02-10 23:16:11 UTC
comment,26096170,sunstone,2021-02-10 23:16:10 UTC
comment,26096169,rbanffy,2021-02-10 23:16:05 UTC
comment,26096168,,2021-02-10 23:15:56 UTC
comment,26096167,allturtles,2021-02-10 23:15:53 UTC
comment,26096166,jki275,2021-02-10 23:15:52 UTC
comment,26096165,ineptech,2021-02-10 23:15:50 UTC
comment,26096164,simonrobb,2021-02-10 23:15:31 UTC
comment,26096163,josho,2021-02-10 23:15:22 UTC
comment,26096162,hnick,2021-02-10 23:15:07 UTC
comment,26096161,HereBeBeasties,2021-02-10 23:14:57 UTC
story,26096160,dedalus,2021-02-10 23:14:49 UTC
comment,26096159,rbanffy,2021-02-10 23:14:36 UTC
comment,26096158,andrepd,2021-02-10 23:14:35 UTC
comment,26096157,ericb,2021-02-10 23:14:28 UTC
comment,26096156,pcdoodle,2021-02-10 23:14:22 UTC
comment,26096155,Floegipoky,2021-02-10 23:14:15 UTC
comment,26096154,brandmeyer,2021-02-10 23:13:58 UTC
story,26096153,6502nerdface,2021-02-10 23:13:52 UTC
comment,26096152,,2021-02-10 23:13:45 UTC
story,26096151,pmlnr,2021-02-10 23:13:30 UTC
comment,26096150,mpfundstein,2021-02-10 23:13:13 UTC
comment,26096149,,2021-02-10 23:13:12 UTC
story,26096148,YeGoblynQueenne,2021-02-10 23:12:58 UTC
comment,26096147,jjgreen,2021-02-10 23:12:54 UTC
comment,26096146,Zanni,2021-02-10 23:12:52 UTC
comment,26096145,buzzy_hacker,2021-02-10 23:12:49 UTC
comment,26096144,busterarm,2021-02-10 23:12:47 UTC
comment,26096143,jayparth,2021-02-10 23:12:41 UTC
story,26096142,obi1kenobi,2021-02-10 23:12:40 UTC
comment,26096141,jefferickson,2021-02-10 23:12:27 UTC
comment,26096140,cgb223,2021-02-10 23:12:15 UTC
story,26096139,nojito,2021-02-10 23:11:59 UTC
story,26096138,gmays,2021-02-10 23:11:55 UTC
comment,26096137,Jtsummers,2021-02-10 23:11:44 UTC
comment,26096136,kaybe,2021-02-10 23:11:32 UTC
comment,26096135,drivingmenuts,2021-02-10 23:11:21 UTC
comment,26096134,harwoodleon,2021-02-10 23:11:04 UTC
comment,26096133,op03,2021-02-10 23:10:57 UTC
comment,26096132,shawnz,2021-02-10 23:10:43 UTC
comment,26096131,sokoloff,2021-02-10 23:10:34 UTC
comment,26096130,borderpass-app,2021-02-10 23:10:33 UTC
comment,26096129,adventured,2021-02-10 23:10:31 UTC
comment,26096128,tekromancr,2021-02-10 23:10:27 UTC
comment,26096127,carlhjerpe,2021-02-10 23:10:20 UTC
story,26096126,gmays,2021-02-10 23:10:15 UTC
comment,26096125,core-questions,2021-02-10 23:10:13 UTC
comment,26096124,_jal,2021-02-10 23:10:00 UTC
comment,26096122,AnimalMuppet,2021-02-10 23:09:55 UTC
comment,26096123,29athrowaway,2021-02-10 23:09:55 UTC
comment,26096121,stjohnswarts,2021-02-10 23:09:54 UTC
comment,26096120,ascar,2021-02-10 23:09:52 UTC
comment,26096119,darkteflon,2021-02-10 23:09:49 UTC
comment,26096118,bobcallme,2021-02-10 23:09:47 UTC
comment,26096117,ericb,2021-02-10 23:09:33 UTC
comment,26096116,encom,2021-02-10 23:09:27 UTC
comment,26096115,notahacker,2021-02-10 23:09:24 UTC
comment,26096114,bnstc,2021-02-10 23:09:23 UTC
comment,26096113,salawat,2021-02-10 23:09:13 UTC
comment,26096112,oebilgen,2021-02-10 23:09:06 UTC
comment,26096111,kps,2021-02-10 23:09:03 UTC
comment,26096110,schoen,2021-02-10 23:09:02 UTC
comment,26096109,tmottabr,2021-02-10 23:08:51 UTC
comment,26096108,jedberg,2021-02-10 23:08:36 UTC
comment,26096107,dealmak3r,2021-02-10 23:08:30 UTC
comment,26096106,giantg2,2021-02-10 23:08:16 UTC
comment,26096104,rmah,2021-02-10 23:08:14 UTC
comment,26096105,,2021-02-10 23:08:14 UTC
comment,26096103,banana_giraffe,2021-02-10 23:08:12 UTC
comment,26096102,dillondoyle,2021-02-10 23:07:50 UTC
comment,26096101,what_the_drew,2021-02-10 23:07:34 UTC
comment,26096100,oebilgen,2021-02-10 23:07:34 UTC
comment,26096099,agret,2021-02-10 23:07:33 UTC
comment,26096098,nickysielicki,2021-02-10 23:07:26 UTC
comment,26096097,gg_no_re,2021-02-10 23:07:23 UTC
comment,26096096,,2021-02-10 23:07:20 UTC
comment,26096095,chordalkeyboard,2021-02-10 23:07:08 UTC
comment,26096094,polote,2021-02-10 23:06:56 UTC
comment,26096093,throwawayboise,2021-02-10 23:06:55 UTC
comment,26096092,jefferickson,2021-02-10 23:06:44 UTC
comment,26096091,dominotw,2021-02-10 23:06:38 UTC
comment,26096090,yarcob,2021-02-10 23:06:32 UTC
comment,26096089,mpfundstein,2021-02-10 23:06:29 UTC
comment,26096088,jefferickson,2021-02-10 23:06:07 UTC
comment,26096087,unloco,2021-02-10 23:06:07 UTC
comment,26096086,throwawaysea,2021-02-10 23:06:03 UTC
comment,26096085,harwoodleon,2021-02-10 23:06:01 UTC
comment,26096084,hnick,2021-02-10 23:05:59 UTC
comment,26096083,giantg2,2021-02-10 23:05:57 UTC
comment,26096082,Robotbeat,2021-02-10 23:05:53 UTC
comment,26096081,lapcatsoftware,2021-02-10 23:05:52 UTC
story,26096080,nickysielicki,2021-02-10 23:05:52 UTC
comment,26096079,andrepd,2021-02-10 23:05:49 UTC
comment,26096078,zomgwat,2021-02-10 23:05:43 UTC
comment,26096077,shawnz,2021-02-10 23:05:35 UTC
comment,26096076,toyg,2021-02-10 23:05:13 UTC
comment,26096075,banana_giraffe,2021-02-10 23:05:11 UTC
story,26096074,elsewhen,2021-02-10 23:05:06 UTC
comment,26096073,baybal2,2021-02-10 23:05:02 UTC
comment,26096072,nineplay,2021-02-10 23:05:01 UTC
comment,26096071,,2021-02-10 23:04:58 UTC
comment,26096070,tesseract,2021-02-10 23:04:50 UTC
comment,26096069,Forbo,2021-02-10 23:04:47 UTC
comment,26096068,pketh,2021-02-10 23:04:45 UTC
comment,26096067,csteubs,2021-02-10 23:04:35 UTC
comment,26096066,seanmcdirmid,2021-02-10 23:04:34 UTC
comment,26096065,lisper,2021-02-10 23:04:31 UTC
comment,26096064,rmah,2021-02-10 23:04:30 UTC
comment,26096062,lmilcin,2021-02-10 23:04:18 UTC
comment,26096063,,2021-02-10 23:04:18 UTC
comment,26096061,HereBeBeasties,2021-02-10 23:04:15 UTC
comment,26096060,ghego1,2021-02-10 23:04:12 UTC
comment,26096059,nexthash,2021-02-10 23:04:10 UTC
comment,26096058,coffeefirst,2021-02-10 23:04:09 UTC
comment,26096057,andrepd,2021-02-10 23:04:08 UTC
comment,26096056,davidw,2021-02-10 23:04:07 UTC
comment,26096055,dvirsky,2021-02-10 23:04:01 UTC
comment,26096054,toyg,2021-02-10 23:03:57 UTC
comment,26096053,aritmo,2021-02-10 23:03:49 UTC
comment,26096052,jefferickson,2021-02-10 23:03:45 UTC
comment,26096051,stjohnswarts,2021-02-10 23:03:43 UTC
comment,26096050,the-dude,2021-02-10 23:03:43 UTC
story,26096049,neverminder,2021-02-10 23:03:40 UTC
comment,26096048,slammin,2021-02-10 23:03:36 UTC
story,26096047,adrianancona,2021-02-10 23:03:30 UTC
story,26096046,monkeycantype,2021-02-10 23:03:25 UTC
comment,26096045,pavlov,2021-02-10 23:03:21 UTC
comment,26096044,foobarian,2021-02-10 23:03:09 UTC
comment,26096043,codegeek,2021-02-10 23:03:02 UTC
comment,26096042,,2021-02-10 23:02:56 UTC
comment,26096041,Silhouette,2021-02-10 23:02:44 UTC
comment,26096040,simonh,2021-02-10 23:02:42 UTC
comment,26096039,jrib,2021-02-10 23:02:39 UTC
comment,26096038,sdenton4,2021-02-10 23:02:36 UTC
comment,26096037,dogma1138,2021-02-10 23:02:30 UTC
comment,26096035,dominotw,2021-02-10 23:02:28 UTC
story,26096036,gabrielbrangers,2021-02-10 23:02:28 UTC
comment,26096034,arran-nz,2021-02-10 23:02:15 UTC
comment,26096033,BeetleB,2021-02-10 23:02:13 UTC
comment,26096032,throwawayboise,2021-02-10 23:02:11 UTC
comment,26096031,dirtyid,2021-02-10 23:02:10 UTC
comment,26096030,mrslave,2021-02-10 23:01:55 UTC
comment,26096029,Sleepytime,2021-02-10 23:01:46 UTC
story,26096028,dataminer,2021-02-10 23:01:42 UTC
comment,26096027,tareqak,2021-02-10 23:01:39 UTC
comment,26096026,bredren,2021-02-10 23:01:36 UTC
comment,26096025,RandallBrown,2021-02-10 23:01:30 UTC
comment,26096024,ksec,2021-02-10 23:01:28 UTC
comment,26096023,cm2012,2021-02-10 23:01:20 UTC
comment,26096022,lapaz17,2021-02-10 23:01:03 UTC
comment,26096021,jrsdav,2021-02-10 23:01:00 UTC
comment,26096020,gaspard234,2021-02-10 23:00:58 UTC
comment,26096019,mister_h44,2021-02-10 23:00:56 UTC
comment,26096018,amackera,2021-02-10 23:00:53 UTC
story,26096017,bellobiz,2021-02-10 23:00:52 UTC
comment,26096016,criddell,2021-02-10 23:00:50 UTC
comment,26096015,phasmantistes,2021-02-10 23:00:41 UTC
comment,26096014,bnstc,2021-02-10 23:00:24 UTC
comment,26096013,SailingSperm,2021-02-10 23:00:20 UTC
story,26096012,Below_The_Line,2021-02-10 23:00:16 UTC
comment,26096011,rimliu,2021-02-10 23:00:11 UTC
comment,26096010,jedberg,2021-02-10 23:00:03 UTC
comment,26096009,WalterBright,2021-02-10 22:59:58 UTC
comment,26096008,baybal2,2021-02-10 22:59:52 UTC
comment,26096007,ta1234567890,2021-02-10 22:59:49 UTC
comment,26096006,forty,2021-02-10 22:59:41 UTC
comment,26096005,doomjunky,2021-02-10 22:59:36 UTC
comment,26096004,adkadskhj,2021-02-10 22:59:29 UTC
comment,26096003,lima,2021-02-10 22:59:26 UTC
comment,26096002,dogma1138,2021-02-10 22:59:07 UTC
comment,26096001,hodgesrm,2021-02-10 22:59:02 UTC
comment,26096000,notJim,2021-02-10 22:58:57 UTC
comment,26095999,fnord123,2021-02-10 22:58:57 UTC
comment,26095998,yuppie_scum,2021-02-10 22:58:48 UTC
comment,26095996,marricks,2021-02-10 22:58:47 UTC
comment,26095997,pcdoodle,2021-02-10 22:58:47 UTC
comment,26095995,oebilgen,2021-02-10 22:58:42 UTC
comment,26095994,toast0,2021-02-10 22:58:37 UTC
story,26095993,karlzt,2021-02-10 22:58:33 UTC
comment,26095992,michaelpb,2021-02-10 22:58:29 UTC
comment,26095991,a3n,2021-02-10 22:58:09 UTC
comment,26095990,stjohnswarts,2021-02-10 22:58:06 UTC
comment,26095989,1123581321,2021-02-10 22:58:06 UTC
comment,26095988,Viliam1234,2021-02-10 22:58:01 UTC
comment,26095987,throwawayboise,2021-02-10 22:57:58 UTC
comment,26095986,beoh,2021-02-10 22:57:56 UTC
comment,26095985,HereBeBeasties,2021-02-10 22:57:45 UTC
comment,26095984,stolen_biscuit,2021-02-10 22:57:37 UTC
comment,26095983,rconti,2021-02-10 22:57:27 UTC
comment,26095982,novok,2021-02-10 22:57:26 UTC
comment,26095981,dsr_,2021-02-10 22:57:25 UTC
comment,26095980,ktpsns,2021-02-10 22:57:24 UTC
comment,26095979,adventured,2021-02-10 22:57:23 UTC
comment,26095978,mister_h44,2021-02-10 22:57:18 UTC
comment,26095977,Klonoar,2021-02-10 22:57:01 UTC
story,26095976,bnstc,2021-02-10 22:56:33 UTC
comment,26095975,tinus_hn,2021-02-10 22:56:30 UTC
comment,26095974,sizzle,2021-02-10 22:56:10 UTC
comment,26095973,nexthash,2021-02-10 22:56:10 UTC
comment,26095972,azinman2,2021-02-10 22:56:04 UTC
comment,26095971,njarboe,2021-02-10 22:56:02 UTC
comment,26095969,anonAndOn,2021-02-10 22:55:56 UTC
comment,26095970,EGreg,2021-02-10 22:55:56 UTC
comment,26095968,29athrowaway,2021-02-10 22:55:52 UTC
comment,26095967,somethoughts,2021-02-10 22:55:49 UTC
comment,26095965,,2021-02-10 22:55:43 UTC
comment,26095966,balozi,2021-02-10 22:55:43 UTC
comment,26095964,treeman79,2021-02-10 22:55:43 UTC
comment,26095963,aasasd,2021-02-10 22:55:37 UTC
comment,26095962,throwawayboise,2021-02-10 22:55:35 UTC
comment,26095961,chrononaut,2021-02-10 22:55:30 UTC
story,26095960,taylorbuilt,2021-02-10 22:55:11 UTC
comment,26095959,shhsshs,2021-02-10 22:55:11 UTC
comment,26095958,Splendor,2021-02-10 22:55:04 UTC
comment,26095956,machinebun,2021-02-10 22:54:59 UTC
comment,26095957,DavidPeiffer,2021-02-10 22:54:59 UTC
comment,26095955,AutoMike7,2021-02-10 22:54:55 UTC
comment,26095954,tidepod12,2021-02-10 22:54:47 UTC
comment,26095953,knikes,2021-02-10 22:54:28 UTC
comment,26095952,gregwebs,2021-02-10 22:54:28 UTC
comment,26095951,jws,2021-02-10 22:54:23 UTC
comment,26095950,simonh,2021-02-10 22:53:57 UTC
comment,26095948,dealmak3r,2021-02-10 22:53:55 UTC
story,26095947,libertyvape,2021-02-10 22:53:55 UTC
comment,26095949,libertyvape,2021-02-10 22:53:55 UTC
comment,26095946,zepto,2021-02-10 22:53:52 UTC
story,26095945,emilypi,2021-02-10 22:53:51 UTC
comment,26095944,notahacker,2021-02-10 22:53:41 UTC
comment,26095943,thescriptkiddie,2021-02-10 22:53:16 UTC
story,26095942,lobo_tuerto,2021-02-10 22:53:13 UTC
comment,26095941,termau,2021-02-10 22:53:11 UTC
comment,26095940,novok,2021-02-10 22:53:06 UTC
comment,26095939,alkonaut,2021-02-10 22:53:02 UTC
comment,26095938,singhrac,2021-02-10 22:53:01 UTC
comment,26095937,aok1425,2021-02-10 22:52:57 UTC
comment,26095936,toyg,2021-02-10 22:52:51 UTC
comment,26095935,salawat,2021-02-10 22:52:43 UTC
comment,26095934,HereBeBeasties,2021-02-10 22:52:39 UTC
story,26095932,fireball_blaze,2021-02-10 22:52:36 UTC
story,26095933,fsfellowship,2021-02-10 22:52:36 UTC
comment,26095931,dang,2021-02-10 22:52:35 UTC
comment,26095929,reaperducer,2021-02-10 22:52:29 UTC
comment,26095930,steve76,2021-02-10 22:52:29 UTC
comment,26095928,Terretta,2021-02-10 22:52:24 UTC
comment,26095927,tptacek,2021-02-10 22:52:21 UTC
comment,26095926,skazazes,2021-02-10 22:52:19 UTC
story,26095925,barbelldan,2021-02-10 22:52:14 UTC
comment,26095924,koknat,2021-02-10 22:52:07 UTC
comment,26095923,simonh,2021-02-10 22:52:04 UTC
story,26095922,mister_h44,2021-02-10 22:51:53 UTC
comment,26095921,whysee,2021-02-10 22:51:43 UTC
comment,26095920,,2021-02-10 22:51:30 UTC
comment,26095919,Grustaf,2021-02-10 22:51:18 UTC
comment,26095918,baybal2,2021-02-10 22:51:12 UTC
comment,26095917,polka_haunts_us,2021-02-10 22:51:04 UTC
comment,26095916,maxerickson,2021-02-10 22:51:03 UTC
comment,26095915,ktpsns,2021-02-10 22:50:51 UTC
comment,26095914,banana_giraffe,2021-02-10 22:50:50 UTC
comment,26095913,rsanek,2021-02-10 22:50:43 UTC
comment,26095912,manu3000,2021-02-10 22:50:31 UTC
comment,26095911,dang,2021-02-10 22:50:22 UTC
comment,26095910,kemotep,2021-02-10 22:50:21 UTC
comment,26095909,dragontamer,2021-02-10 22:50:17 UTC
story,26095908,koknat,2021-02-10 22:50:17 UTC
comment,26095907,allturtles,2021-02-10 22:50:08 UTC
comment,26095906,afarrell,2021-02-10 22:50:05 UTC
comment,26095905,ryukafalz,2021-02-10 22:50:00 UTC
story,26095904,caution,2021-02-10 22:49:57 UTC
comment,26095903,breischl,2021-02-10 22:49:55 UTC
comment,26095902,23iofj,2021-02-10 22:49:51 UTC
comment,26095901,kelnos,2021-02-10 22:49:45 UTC
comment,26095900,memco,2021-02-10 22:49:36 UTC
comment,26095899,Grustaf,2021-02-10 22:49:34 UTC
comment,26095898,tyingq,2021-02-10 22:49:32 UTC
comment,26095897,machinebun,2021-02-10 22:49:30 UTC
comment,26095896,TrainedMonkey,2021-02-10 22:49:27 UTC
comment,26095895,imhoguy,2021-02-10 22:49:25 UTC
comment,26095894,dang,2021-02-10 22:49:19 UTC
comment,26095893,shawnz,2021-02-10 22:49:19 UTC
comment,26095892,dang,2021-02-10 22:49:13 UTC
comment,26095891,butwhywhyoh,2021-02-10 22:49:13 UTC
comment,26095890,29athrowaway,2021-02-10 22:49:12 UTC
comment,26095889,midasuni,2021-02-10 22:49:09 UTC
comment,26095888,ch4s3,2021-02-10 22:49:09 UTC
comment,26095885,dealmak3r,2021-02-10 22:49:08 UTC
comment,26095887,nate_meurer,2021-02-10 22:49:08 UTC
comment,26095886,danhor,2021-02-10 22:49:08 UTC
comment,26095884,r00fus,2021-02-10 22:48:51 UTC
comment,26095883,andor,2021-02-10 22:48:50 UTC
comment,26095882,mtmail,2021-02-10 22:48:49 UTC
comment,26095881,adriancr,2021-02-10 22:48:44 UTC
comment,26095880,grawp,2021-02-10 22:48:42 UTC
comment,26095879,dang,2021-02-10 22:48:34 UTC
comment,26095878,dirtyid,2021-02-10 22:48:30 UTC
comment,26095876,,2021-02-10 22:48:22 UTC
comment,26095877,floren,2021-02-10 22:48:22 UTC
story,26095875,gbourne,2021-02-10 22:48:20 UTC
comment,26095874,zepto,2021-02-10 22:48:19 UTC
comment,26095873,lm28469,2021-02-10 22:48:15 UTC
comment,26095872,bpodgursky,2021-02-10 22:48:07 UTC
comment,26095871,alecbz,2021-02-10 22:48:01 UTC
comment,26095870,nexthash,2021-02-10 22:47:44 UTC
comment,26095869,amelius,2021-02-10 22:47:38 UTC
comment,26095868,Sleepytime,2021-02-10 22:47:30 UTC
comment,26095867,apaprocki,2021-02-10 22:47:22 UTC
comment,26095866,Capira,2021-02-10 22:47:20 UTC
comment,26095865,baybal2,2021-02-10 22:47:16 UTC
comment,26095863,namibj,2021-02-10 22:47:12 UTC
comment,26095864,simonh,2021-02-10 22:47:12 UTC
story,26095862,petewailes,2021-02-10 22:47:07 UTC
comment,26095861,floxy,2021-02-10 22:46:44 UTC
comment,26095860,FlownScepter,2021-02-10 22:46:39 UTC
comment,26095859,ur-whale,2021-02-10 22:46:31 UTC
comment,26095858,gumby,2021-02-10 22:46:30 UTC
comment,26095857,23iofj,2021-02-10 22:46:28 UTC
comment,26095856,,2021-02-10 22:46:25 UTC
comment,26095855,robotnikman,2021-02-10 22:46:13 UTC
comment,26095854,randomsearch,2021-02-10 22:46:12 UTC
comment,26095853,throwaway2245,2021-02-10 22:46:11 UTC
comment,26095852,godelski,2021-02-10 22:46:07 UTC
comment,26095851,coralreef,2021-02-10 22:45:54 UTC
comment,26095850,babelfish,2021-02-10 22:45:43 UTC
comment,26095849,abakker,2021-02-10 22:45:40 UTC
comment,26095848,BrandoElFollito,2021-02-10 22:45:39 UTC
comment,26095847,mubarak_ng,2021-02-10 22:45:36 UTC
comment,26095846,jedberg,2021-02-10 22:45:15 UTC
comment,26095845,devindotcom,2021-02-10 22:45:02 UTC
comment,26095844,dang,2021-02-10 22:44:57 UTC
story,26095843,maluta,2021-02-10 22:44:52 UTC
comment,26095842,gumby,2021-02-10 22:44:34 UTC
comment,26095841,newacct583,2021-02-10 22:44:32 UTC
comment,26095840,sharkweek,2021-02-10 22:44:28 UTC
story,26095839,tmfi,2021-02-10 22:44:20 UTC
comment,26095838,nickthemagicman,2021-02-10 22:44:05 UTC
comment,26095837,epa,2021-02-10 22:43:59 UTC
comment,26095836,mudlus,2021-02-10 22:43:58 UTC
comment,26095835,greenyoda,2021-02-10 22:43:57 UTC
story,26095834,Parseus,2021-02-10 22:43:34 UTC
comment,26095833,throwaway2245,2021-02-10 22:43:26 UTC
comment,26095832,lolc,2021-02-10 22:43:16 UTC
comment,26095831,UncleOxidant,2021-02-10 22:43:13 UTC
comment,26095830,eivarv,2021-02-10 22:42:57 UTC
comment,26095829,realmod,2021-02-10 22:42:56 UTC
comment,26095828,Someone,2021-02-10 22:42:40 UTC
comment,26095827,novok,2021-02-10 22:42:39 UTC
story,26095826,buckmar,2021-02-10 22:42:31 UTC
comment,26095825,,2021-02-10 22:42:25 UTC
comment,26095824,amelius,2021-02-10 22:42:24 UTC
comment,26095822,strken,2021-02-10 22:42:20 UTC
story,26095823,bookofjoe,2021-02-10 22:42:20 UTC
comment,26095821,icedchai,2021-02-10 22:42:05 UTC
story,26095820,mubarak_ng,2021-02-10 22:42:02 UTC
comment,26095819,joquarky,2021-02-10 22:41:56 UTC
